Current Value of Stock,Expected Value of Stock,Error in expected value of stock,Percentage of portfolio,Percentage of sector,Sector of stock,Buy/Sell/Keep,Positive,Negative,Neutral,Total,Neutral_Pos,Neutral_Neg
153.17,152.10500000000002,1.5,0.7537889362662409,10.92072519809733,IT,Buy,30.98375728,7.753600981,3263,61.26264174,30.98375728,9.431567266
151.71,152.67000000000002,1.3600000000000136,3.368417529321969,16.190019536621556,IT,Buy,31.97628458,7.747035573,2530,60.27667984,31.97628458,10.41096376
152.51,153.04,0.5699999999999932,3.876361338136161,15.628353395349492,IT,Buy,40.93416697,6.178742185,2719,52.88709084,40.93416697,16.23225937
152.95,153.62,0.920000000000016,2.7297069386680066,13.522463032083898,IT,Buy,33.28125,6.6796875,2560,60.0390625,33.28125,9.581233025
153.2,153.795,1.3050000000000068,2.04559421090337,17.980555694602497,IT,Buy,30.87304935,6.874736398,2371,62.25221426,30.87304935,7.563130163
154.17,154.375,1.2700000000000102,1.6238805684996456,11.281961179377156,IT,Buy,36.56626506,5.060240964,1660,58.37349398,36.56626506,9.627355009
154.5,157.91500000000002,3.4799999999999898,3.2419611832632733,17.282774711745,IT,Buy,36.56626506,5.060240964,1660,58.37349398,36.56626506,9.627355009
157.34,160.675,2.9536999999999978,3.449480539967481,10.606500621063772,IT,Buy,36.0,7.428571429,175,56.57142857,36.0,13.79775088
159.65,162.465,1.7990000000000066,3.31131216668739,10.543385144449648,IT,Buy,32.64027343,5.582455141,3511,61.77727143,32.64027343,6.745791736
162.44,163.065,2.204000000000008,3.16639009526855,5.582586370386192,IT,Buy,31.25770654,6.041923551,3244,62.70036991,31.25770654,6.282161666
162.66,163.865,1.4699999999999989,3.645166277662828,16.908619462167323,IT,Sell,35.92258749,10.04772004,3772,54.02969247,35.92258749,18.9586356
163.9,163.54500000000002,1.8300000000000125,0.6769411946619974,15.45195855095464,IT,Buy,34.63203463,8.354978355,4620,57.01298701,34.63203463,14.28259937
162.91,164.5,1.6399999999999864,1.5432031139972755,13.790855710753751,IT,Buy,31.99530516,7.136150235,4260,60.8685446,31.99530516,9.20821366
164.8,163.57999999999998,1.710000000000008,2.040431034439945,18.58169678268203,IT,Buy,29.18280008,7.153046668,4907,63.66415325,29.9063453,7.153046668
164.02,164.475,1.9399999999999975,1.672963348430999,18.78298080179001,IT,Sell,31.37865007,9.717568214,4178,58.90378171,31.37865007,13.75439453
165.1,168.32999999999998,1.865300000000019,1.0026493768372786,17.06154820175151,IT,Buy,30.86003373,5.311973019,7116,63.82799325,31.74741895,5.311973019
168.01,169.56,2.9799999999999898,3.806431405394244,18.61006419439807,IT,Buy,29.06718078,5.739285185,6743,65.19353404,31.3201068,5.739285185
170.0,163.41500000000002,4.099999999999994,4.4340626903015385,18.79904242427917,IT,Sell,32.37853032,5.715433008,7471,61.90603668,32.37853032,6.750004353
164.46,162.055,2.869999999999976,0.7513778202991208,14.288145206082897,IT,Buy,30.52862058,8.898967782,6394,60.57241164,30.52862058,11.26716417
161.51,164.535,3.75,1.248815049435361,17.400706964034057,IT,Buy,25.01647266,7.533494399,4553,67.45003295,29.52589758,7.533494399
162.82,166.06,3.9000000000000057,3.214115942589084,17.424093023931956,IT,Buy,28.33081408,8.767004967,4631,62.90218095,28.33081408,8.805432042
166.75,165.69,1.5900000000000034,1.404716242760218,17.60364040527594,IT,Buy,27.55709077,8.366916139,5211,64.07599309,28.69247583,8.366916139
165.91,166.73000000000002,1.624200000000002,2.3367902852725626,18.006412370505238,IT,Buy,26.69262384,6.532554618,4623,66.77482154,30.52683736,6.532554618
166.12,167.125,2.3799999999999955,2.5489662535555877,17.710161614969447,IT,Buy,30.73852295,9.210151126,3507,60.05132592,30.73852295,12.09943323
167.45,164.91500000000002,3.615000000000009,4.28630880014097,7.003402811594219,IT,Buy,27.4524339,8.574252533,4047,63.97331357,28.48513944,8.574252533
166.21,163.725,2.2290000000000134,2.668017919223333,19.733618075497414,IT,Buy,30.8329152,6.47265429,3986,62.69443051,30.8329152,6.718831805
163.75,162.79500000000002,2.2299999999999898,1.6290687603683829,7.283900604678177,IT,Buy,29.96890696,6.290361158,4181,63.74073188,30.76903081,6.290361158
163.19,160.365,3.1337000000000046,2.251597316970605,19.230499600392623,IT,Buy,30.13550136,8.265582656,3690,61.59891599,30.13550136,9.607274691
161.7,155.20999999999998,8.5,3.4652013562052595,7.915835876126798,IT,Buy,29.406037,8.373904576,3081,62.22005842,29.406037,9.094454181
157.89,152.815,6.379999999999996,2.968881023043149,12.43689485864829,IT,Buy,30.28874484,9.781968179,3394,59.92928698,30.28874484,12.79328922
150.29,154.01,2.0600000000000023,4.267442274471806,16.262707284830242,IT,Keep,31.82377554,15.08737386,4063,53.0888506,31.82377554,24.93913128
154.17,150.035,5.659999999999997,4.49560425934677,9.81365228445613,IT,Buy,30.26209133,8.78141043,3701,60.95649824,30.26209133,10.76552022
152.48,149.055,6.144499999999994,4.598596506364219,15.455713966617797,IT,Buy,31.28029655,7.927003137,3507,60.79270031,31.28029655,10.07491085
148.6,151.15,2.0999999999999943,2.0271613665420904,16.710199101839823,IT,Buy,31.44560358,7.570789866,3355,60.98360656,31.44560358,9.527791331
150.9,150.825,1.5390000000000157,1.5163398456256767,16.92679925090875,IT,Buy,31.60223568,5.496040987,4294,62.90172333,31.60223568,5.534925682
150.9,152.475,5.0,3.343323393368089,16.852285969177963,IT,Buy,36.39227215,5.648887022,4762,57.95884082,36.39227215,10.63065423
150.19,155.755,3.160000000000025,2.02638239988432,6.08098544205287,IT,Buy,34.78714524,10.10016694,4792,55.11268781,34.78714524,17.92808716
155.5,155.945,2.100500000000011,0.9756427500079904,14.199450386534949,IT,Buy,35.11316194,12.89826412,4551,51.98857394,35.11316194,23.85029821
155.71,155.475,2.0900000000000034,4.357919455590459,19.84278022536041,IT,Buy,35.5562201,7.027511962,3344,57.41626794,35.5562201,12.55185205
155.79,154.695,2.8899999999999864,1.6675175892872542,8.00807378416373,IT,Buy,33.92417528,6.154603644,4062,59.92122107,33.92417528,9.173990599
155.43,153.84,2.25,2.070436056881901,7.671231091179406,IT,Buy,34.78908189,8.387096774,4030,56.82382134,34.78908189,14.50388346
154.5,154.91000000000005,1.7849999999999966,1.1837764163666231,13.576601540043317,IT,Buy,41.99066874,7.220617641,4501,50.78871362,41.99066874,19.37251205
154.3,157.195,3.3700000000000045,2.1420407328434923,14.311402831575414,IT,Buy,41.25514403,7.124485597,3888,51.62037037,41.25514403,18.44472325
155.81,157.505,3.25,4.864373596666271,18.650808591863942,IT,Buy,39.07346748,7.089377632,4274,53.83715489,39.07346748,16.19283077
158.46,156.66500000000002,2.3399,2.9338834259893782,17.78263314313903,IT,Buy,38.28402367,8.017751479,3380,53.69822485,38.28402367,17.26013465
157.5,154.67000000000002,4.184200000000004,0.6351437294739357,10.096868796580845,IT,Buy,38.28402367,8.017751479,3380,53.69822485,38.28402367,17.26013465
155.53,153.64,2.8799999999999955,1.220396977773837,5.727461643960903,IT,Buy,38.83463542,7.389322917,3072,53.77604167,38.83463542,16.55388927
152.79,155.535,3.740000000000009,1.8987393053624269,8.38678103683972,IT,Keep,37.76966479,5.80816462,3013,56.42217059,37.76966479,12.32660206
154.12,156.5,2.7331999999999823,1.5993593228595957,15.743647027050391,IT,Buy,35.88453969,5.248195933,4573,58.86726438,35.88453969,9.321539578
157.28,156.66,4.100000000000023,3.672655059107628,16.008473617721815,IT,Buy,32.69466961,4.642593957,4071,62.66273643,32.69466961,4.920465552
155.0,157.60500000000002,4.5,2.9094321315918923,15.90960550316307,IT,Buy,33.98359566,6.495233873,4511,59.52117047,33.98359566,9.914671428
130.16,131.875,1.039999999999992,2.695217214977061,6.758689152614554,Health,Buy,18.25153374,5.214723926,652,76.53374233,27.38446627,5.214723926
131.65,132.64499999999998,1.0800000000000125,4.1394006096649125,17.088009021703417,Health,Buy,17.96042618,5.02283105,657,77.01674277,27.57635915,5.02283105
132.4,133.04,0.9499999999999886,2.5043102853431987,12.5361503949425,Health,Buy,18.06358382,6.502890173,692,75.43352601,26.09630003,6.502890173
132.89,133.11,0.7700000000000102,1.4636339251739687,14.78300450713407,Health,Buy,21.28463476,5.793450882,794,72.92191436,26.80573933,5.793450882
133.0,133.555,0.6450000000000102,1.93227555603636,8.821120001463967,Health,Buy,25.13020833,7.552083333,768,67.31770833,25.13020833,7.635184798
133.66,133.73000000000002,1.210000000000008,1.717303718436902,13.994195279016113,Health,Keep,14.89361702,4.964539007,705,80.14184397,27.63465119,4.964539007
133.56,135.765,2.710000000000008,2.398898657333043,19.19074124284694,Health,Keep,22.05882353,3.921568627,612,74.01960784,28.67762158,3.921568627
134.88,136.585,1.5,4.123286614158628,19.515425341120075,Health,Buy,23.31210191,4.585987261,785,72.10191083,28.01320294,4.585987261
136.34,136.515,1.079999999999984,2.7455391488560204,18.063580212831027,Health,Buy,24.33510638,6.117021277,752,69.54787234,26.48216892,6.117021277
136.6,136.285,1.7199999999999989,2.721386223320132,15.60664808666595,Health,Buy,18.95306859,3.068592058,554,77.97833935,29.53059815,3.068592058
136.45,139.23,4.060000000000002,4.786369194098179,12.913833189953642,Health,Buy,20.76502732,4.098360656,732,75.13661202,28.50082955,4.098360656
137.67,140.735,1.510000000000019,0.5896287085418837,6.54775547626201,Health,Buy,26.26527051,4.712041885,1146,69.02268761,27.88714833,4.712041885
140.79,141.375,2.444999999999993,3.6362155864043584,17.243021989125594,Health,Buy,16.40316206,2.56916996,1012,81.02766798,30.03002025,2.56916996
140.71,142.39,1.789999999999992,3.3414014282159346,17.46817062942601,Health,Buy,20.37037037,4.62962963,864,75.0,27.96956058,4.62962963
142.38,142.875,2.271300000000025,1.7288962093319842,18.59379150272949,Health,Buy,22.1822542,4.676258993,834,73.14148681,27.92293122,4.676258993
142.13,142.51,2.4499999999999886,1.95407931332424,19.412864482877268,Health,Buy,22.99012694,3.102961918,709,73.90691114,29.49622829,3.102961918
143.38,141.79,2.2706000000000017,3.703379453475762,7.749983699999091,Health,Buy,21.64383562,4.383561644,730,73.97260274,28.21562857,4.383561644
141.16,142.16,2.3700000000000045,1.0887841529324973,15.901007310691629,Health,Buy,23.58757062,3.531073446,708,72.88135593,29.06811676,3.531073446
142.51,141.39,2.5,2.8254196048893743,8.544510456869334,Health,Buy,18.1425486,4.75161987,463,77.10583153,27.84757034,4.75161987
141.0,140.54000000000002,1.8900000000000148,3.1395721599862725,8.96001284079311,Health,Buy,26.61691542,3.980099502,402,69.40298507,28.6190907,3.980099502
141.08,139.715,1.2800000000000011,4.039255561669726,19.778417894018556,Health,Buy,24.12060302,5.695142379,597,70.18425461,26.90404783,5.695142379
140.02,139.905,1.25,4.097274951040706,9.302145370702206,Health,Buy,16.71511628,6.25,688,77.03488372,26.3491902,6.25
139.83,140.02,1.1799999999999784,3.381953364407277,8.157198782898769,Health,Keep,29.4198895,3.591160221,724,66.98895028,29.4198895,4.003019736
140.11,139.905,1.0999999999999943,1.8497752375870555,14.133706241600054,Health,Buy,22.58064516,8.467741935,744,68.9516129,24.13144827,8.467741935
139.73,139.885,0.7700000000000102,4.81640532307858,15.464954562849911,Health,Buy,21.59763314,7.544378698,676,70.85798817,25.05481151,7.544378698
140.01,139.925,1.240000000000009,0.5412765566212829,14.049625869232033,Health,Buy,18.86227545,4.041916168,668,77.09580838,28.55727403,4.041916168
140.08,140.60500000000002,1.6099999999999852,1.1193369292752655,18.64027759506654,Health,Keep,24.00548697,9.327846365,729,66.66666667,24.00548697,10.06198949
140.86,139.845,1.5199999999999818,1.6782513101740668,8.082880818848643,Health,Buy,26.41791045,10.14925373,670,63.43283582,26.41791045,14.11722771
140.13,139.385,1.6000000000000227,2.778677361714063,5.899363429452714,Health,Buy,19.1626409,10.62801932,621,70.20933977,21.97117088,10.62801932
139.01,139.53,1.3643000000000145,1.1700915637801947,6.758728054673053,Health,Buy,24.56608812,10.41388518,749,65.0200267,24.56608812,12.79466827
139.57,139.165,1.0800000000000125,0.8498479440431745,12.63110613056407,Health,Buy,22.5,9.761904762,840,67.73809524,22.83728545,9.761904762
139.23,139.14499999999998,1.0400000000000205,1.8796272554694375,16.51964160601184,Health,Buy,20.0,7.830188679,1060,72.16981132,24.76900152,7.830188679
139.42,138.15,0.9700000000000272,1.6554521466297476,8.41458393502563,Health,Buy,22.57398486,8.189951824,1453,69.23606332,24.40923839,8.189951824
138.3,138.04000000000002,0.8199999999999932,4.239992576404146,8.189324500941439,Health,Buy,18.0952381,9.047619048,1050,72.85714286,23.55157117,9.047619048
138.15,138.39499999999998,1.0699999999999932,4.653015493080522,8.364644918544725,Health,Buy,21.88481675,9.738219895,955,68.37696335,22.8609703,9.738219895
138.45,137.79500000000002,1.7800000000000011,1.9031693297847252,15.67263523814749,Health,Buy,25.0,11.73913043,920,63.26086957,25.0,15.87907066
138.3,137.755,1.0699999999999932,1.5320368136491194,10.127901772161298,Health,Buy,27.36196319,9.570552147,815,63.06748466,27.36196319,13.90387728
137.5,137.805,0.8300000000000125,3.48122617573336,8.351445960302263,Health,Buy,22.62382865,22.08835341,747,55.28781794,22.62382865,34.20134527
137.51,139.16000000000005,2.278300000000001,4.772121997162408,16.79912126944098,Health,Buy,23.02052786,23.31378299,682,53.66568915,23.02052786,37.04890364
138.3,140.015,1.6800000000000068,3.2963570681523247,13.861348940820267,Health,Buy,25.52800735,20.84481175,1089,53.6271809,25.52800735,34.61844065
140.22,139.695,1.8000000000000114,4.862337200029867,12.201305821316264,Health,Buy,22.34432234,19.9023199,819,57.75335775,22.34432234,29.54977195
140.06,139.77499999999998,1.9300000000000068,3.3790879946976404,17.642077887157583,Health,Buy,19.76450799,12.53153911,1189,67.7039529,20.0676511,12.53153911
139.57,139.815,2.569999999999993,3.492741452531284,19.62518050787704,Health,Sell,23.94540943,16.00496278,806,60.04962779,23.94540943,23.35614478
140.62,139.77499999999998,1.6100000000000136,4.305443886671462,7.45555414798731,Health,Buy,22.09856916,9.697933227,629,68.20349762,22.90125698,9.697933227
139.88,140.655,1.7700000000000102,2.183704451289604,6.2235465330479816,Health,Buy,23.88535032,5.414012739,628,70.70063694,27.18517746,5.414012739
140.25,140.505,2.2390000000000043,0.704821227954439,19.480798975777677,Health,Buy,25.61863173,7.714701601,687,66.66666667,25.61863173,8.448844726
141.0,140.29500000000002,0.9599999999999796,0.6692649857152699,14.463269813233016,Health,Buy,17.33333333,8.740740741,675,73.92592593,23.85844947,8.740740741
140.0,140.62,1.339999999999975,2.476851240975197,7.682791899055396,Health,Buy,21.9047619,5.476190476,420,72.61904762,27.12299973,5.476190476
140.1,142.32999999999998,1.5300000000000011,1.0924794219342373,6.494571920923206,Health,Buy,23.25581395,7.906976744,645,68.8372093,24.69221345,7.906976744
142.06,142.695,1.2199999999999989,4.603660219055844,13.429438789902012,Health,Sell,25.96754057,8.239700375,801,65.79275905,25.96754057,9.84775112
142.5,142.625,2.009999999999991,0.6627413386925973,17.21923631852498,Health,Buy,20.35977105,7.195421096,1223,72.44480785,25.40376911,7.195421096
143.6,142.595,1.3599999999999852,0.9290579258827087,13.96542409455516,Health,Buy,23.60876897,8.768971332,593,67.6222597,23.83021888,8.768971332
142.73,142.115,2.399000000000001,3.73802036905122,17.806994652120654,Health,Sell,25.92592593,7.407407407,540,66.66666667,25.92592593,8.141550532
142.43,141.75,1.0199999999999818,3.1552663296094385,19.794158622773185,Health,Buy,26.31578947,8.658743633,589,65.02546689,26.31578947,11.03408654
141.72,141.725,1.5,3.1245957773765225,8.41754244197687,Health,Buy,23.99328859,8.724832215,596,67.28187919,23.99328859,8.84376282
142.29,141.41,1.1499999999999773,1.496493851152191,8.21273662394282,Health,Buy,25.63131313,11.86868687,792,62.5,25.63131313,16.76949667
141.76,140.51,1.3100000000000025,3.0416700112027586,18.146177916974302,Health,Buy,21.94357367,10.18808777,638,67.86833856,22.41110243,10.18808777
140.9,140.275,0.8599999999999852,4.884785203097378,8.764510506290472,Health,Buy,25.44169611,10.42402827,566,64.13427562,25.44169611,13.69056245
140.46,140.495,0.950000000000017,4.552304368149426,15.120288251711834,Health,Sell,19.66873706,8.488612836,483,71.8426501,24.11057737,8.488612836
140.42,140.63,0.6699999999999875,1.3588072990700262,14.050134071704496,Health,Keep,19.46508172,6.092124814,673,74.44279346,26.50706539,6.092124814
140.7,140.35,1.6273999999999944,2.9510659157718804,7.736387595788721,Health,Buy,24.33297759,13.660619,937,62.00640342,24.33297759,19.05502538
140.98,139.445,1.2299999999999898,4.011432372290365,8.74542649867317,Health,Buy,25.03660322,8.345534407,683,66.61786237,25.03660322,9.128481832
139.66,139.96,1.7800000000000011,3.017610412367516,10.96290466235426,Health,Buy,31.11111111,6.666666667,630,62.22222222,31.11111111,11.84525424
139.36,140.5,0.9199999999999876,3.0948443790806777,6.271092245226226,Health,Buy,24.48979592,8.163265306,441,67.34693878,24.48979592,8.217136321
140.45,141.2,1.5389999999999873,4.609069873678337,15.891434298432902,Health,Buy,24.46043165,9.832134293,417,65.70743405,24.46043165,11.52551004
140.69,141.795,1.0800000000000125,4.782176274979142,17.843005501836117,Health,Buy,22.93762575,9.054325956,497,68.00804829,23.54486425,9.054325956
141.7,143.255,3.420000000000016,1.6938129355172955,16.556301886454783,Health,Buy,23.06079665,9.014675052,477,67.9245283,23.58451515,9.014675052
142.37,143.76,0.835000000000008,4.192246392970603,19.66889979387049,Health,Buy,30.8310992,9.115281501,746,60.0536193,30.8310992,16.462472
143.55,144.45999999999998,1.210000000000008,2.854145240213818,18.699009565881266,Health,Keep,24.74048443,10.38062284,578,64.87889273,24.74048443,12.9025399
144.13,145.375,1.5199999999999818,0.7964772038058912,7.145352995162922,Health,Buy,22.52427184,7.766990291,515,69.70873786,24.83219991,7.766990291
144.99,146.64,2.030000000000001,2.381478877140225,18.61338092354173,Health,Buy,23.43387471,9.512761021,431,67.05336427,23.43387471,9.860206546
146.42,147.41,2.8400000000000034,3.070420519206116,15.304033539180072,Health,Buy,18.44863732,8.385744235,477,73.16561845,24.21344597,8.385744235
147.84,146.925,1.4699999999999989,3.706718145438976,14.390838543820449,Health,Buy,25.4174397,7.235621521,539,67.34693878,25.4174397,7.289492536
146.93,147.41000000000005,1.2300000000000182,1.8882636529947865,11.722077403790925,Health,Buy,23.33333333,9.583333333,480,67.08333333,23.33333333,9.900809798
147.46,147.575,1.4199999999999875,0.984232354832323,16.31943729248111,Health,Sell,22.73781903,6.496519722,431,70.76566125,26.10267048,6.496519722
147.01,144.395,5.819999999999993,4.4032187070512485,11.498916303674331,Health,Buy,23.05246423,9.697933227,629,67.24960254,23.05246423,9.849140482
146.96,142.785,1.759999999999991,2.890997214509715,10.560886249161872,Health,Buy,31.21597096,9.618874773,1102,59.16515426,31.21597096,17.85453031
143.5,143.35500000000002,2.4495000000000005,1.0016958354361012,8.563896760020636,Health,Buy,25.41208791,9.615384615,728,64.97252747,25.41208791,12.04366694
142.31,144.91500000000002,1.4699999999999989,4.971548208267581,18.480660787823734,Health,Buy,20.50290135,11.02514507,517,68.47195358,21.57404514,11.02514507
144.5,144.265,1.4099999999999966,2.995545415104083,6.757609529600787,Health,Buy,21.62162162,7.125307125,407,71.25307125,25.47388308,7.125307125
144.85,142.91500000000002,1.3899999999999864,3.9632033996960168,16.45821249105446,Health,Keep,16.63244353,6.981519507,487,76.38603696,25.61767069,6.981519507
143.4,140.38,4.469999999999999,4.382774561713735,19.447514578823323,Health,Buy,17.68421053,4.421052632,475,77.89473684,28.17813757,4.421052632
142.57,138.775,3.669999999999988,4.076487127656545,10.38610476934704,Health,Buy,25.31380753,9.623430962,478,65.06276151,25.31380753,11.96147925
137.53,138.35000000000002,2.980000000000018,3.231954983196423,5.015002887395067,Health,Buy,21.29032258,7.741935484,465,70.96774194,24.85725472,7.741935484
139.02,133.485,14.849999999999994,1.611732952031188,19.59257845159792,Health,Buy,23.78640777,6.310679612,412,69.90291262,26.28851059,6.310679612
136.58,130.92000000000002,4.990000000000009,0.6008255046524429,6.61040384614104,Health,Buy,21.4028777,14.38848921,556,64.20863309,21.4028777,17.58066591
130.01,131.65499999999997,2.0800000000000125,1.5894959663355177,13.1964065098645,Health,Buy,29.61783439,10.82802548,628,59.55414013,29.61783439,18.67469515
131.89,128.635,5.140000000000001,2.601074501109402,13.105132655948951,Health,Sell,30.60200669,11.37123746,598,58.02675585,30.60200669,20.74529141
130.91,128.525,5.47999999999999,2.3597562683305804,14.500449267736986,Health,Buy,25.3411306,7.992202729,513,66.66666667,25.3411306,8.726345854
127.52,130.135,3.6444999999999936,4.324321547695535,5.343568811138051,Health,Buy,24.02745995,13.04347826,437,62.92906178,24.02745995,17.51522628
130.0,129.585,1.9000000000000057,2.1891453269890704,8.764511837948884,Health,Buy,26.13908873,7.673860911,417,66.18705036,26.13908873,8.887620346
129.21,129.555,1.625,3.788363062386922,12.515942244275733,Health,Keep,21.57676349,7.676348548,482,70.74688797,24.92284167,7.676348548
129.44,130.665,1.8799999999999957,1.050466987353159,15.863509452332847,Health,Buy,26.74418605,6.395348837,516,66.86046512,26.74418605,6.935693512
130.1,132.055,3.609999999999985,3.4050740312388585,10.980039305394952,Health,Buy,21.95945946,8.445945946,592,69.59459459,24.15324426,8.445945946
130.96,131.87,2.789999999999992,4.111066872665322,6.467605015792444,Health,Buy,19.45392491,6.825938567,586,73.72013652,25.77325163,6.825938567
132.87,130.35500000000002,2.574799999999982,3.979219312732786,10.651474915036555,Health,Buy,15.19861831,3.626943005,579,81.17443869,28.97224721,3.626943005
130.8,130.005,1.5400000000000205,1.550732131507128,19.41565759844731,Health,Buy,18.27411168,4.737732657,591,76.98815567,27.86145755,4.737732657
130.1,131.055,2.0600000000000023,3.3477107260355305,5.7448216247534365,Health,Buy,20.75134168,3.756708408,559,75.49194991,28.8424818,3.756708408
130.09,131.89,2.4054999999999893,2.329686298890722,18.933064954798347,Health,Buy,18.08695652,5.217391304,575,76.69565217,27.3817989,5.217391304
131.71,131.94,1.490000000000009,0.6312766947208404,13.266089635743608,Health,Keep,15.75931232,4.011461318,698,80.22922636,28.58772888,4.011461318
132.21,130.915,2.460000000000008,1.9117255028159577,9.247203971588943,Health,Buy,16.62337662,5.324675325,770,78.05194805,27.27451487,5.324675325
131.95,128.195,3.6000000000000085,3.09483159859858,5.028326704782817,Health,Buy,19.95863495,8.583247156,967,71.45811789,24.01594304,8.583247156
129.11,127.865,2.200000000000017,3.0287304986365458,17.700473757214663,Health,Buy,19.38895417,7.755581669,851,72.85546416,24.84360853,7.755581669
126.91,129.20999999999998,2.1200000000000045,4.294122875117875,19.61678535072376,Health,Buy,20.83981337,4.976671851,643,74.18351477,27.62251835,4.976671851
128.63,129.11,2.279999999999987,2.0510979361155077,5.616782929421048,Health,Sell,20.30264817,13.49306431,793,66.20428752,20.30264817,14.68958659
130.0,128.26,2.0600000000000165,1.290244487106478,6.4005239224208434,Health,Buy,18.98907104,8.879781421,732,72.13114754,23.71940879,8.879781421
127.48,130.695,2.969999999999999,4.406699821243681,5.469811660256631,Health,Buy,19.32907348,7.348242812,626,73.32268371,25.2509474,7.348242812
27.94,28.455,0.4250000000000007,1.3671132185840764,13.463513910602993,Telecommunications,Sell,23.07692308,7.692307692,39,69.23076923,29.51007326,7.692307692
28.37,28.615,0.4250000000000007,1.8314123070446,8.964524039981736,Telecommunications,Sell,11.11111111,16.66666667,36,72.22222222,20.53571428,16.66666667
28.54,28.575,0.4399999999999977,3.6799098170173705,17.32757881827413,Telecommunications,Sell,27.27272727,6.060606061,33,66.66666667,31.14177489,6.060606061
28.7,28.425,0.2749999999999986,4.409391751456088,13.758120544534163,Telecommunications,Sell,19.48051948,5.194805195,77,75.32467532,32.00757575,5.194805195
28.42,27.84,1.1649999999999991,4.166761818348013,7.975959403508197,Telecommunications,Sell,29.09090909,14.54545455,55,56.36363636,29.09090909,20.97943724
28.36,27.355,0.370000000000001,2.163202029668374,7.780390420785238,Telecommunications,Sell,44.61538462,1.538461538,65,53.84615385,44.61538462,10.48992674
27.4,26.93,0.7399999999999984,4.363945804074954,17.658316359877354,Telecommunications,Buy,35.8490566,3.773584906,53,60.37735849,35.8490566,6.193845466
27.0,25.595,1.620000000000001,4.061031881824335,17.811619242078535,Telecommunications,Keep,37.42331288,10.42944785,163,52.14723926,37.42331288,21.07982764
25.72,25.625,0.7300000000000004,4.80268513702607,19.595609746437333,Telecommunications,Sell,25.78947368,12.63157895,190,61.57894737,25.78947368,13.85025063
25.43,25.895,0.4490000000000016,1.3301379861037042,5.085021666672225,Telecommunications,Sell,30.86419753,1.234567901,81,67.90123457,35.96781305,1.234567901
25.75,26.055,0.1900000000000012,0.5742877294320459,8.828565662932618,Telecommunications,Sell,18.0,6.0,50,76.0,31.20238095,6.0
26.0,26.1,0.1999999999999993,2.8654895208910167,14.722641405845216,Telecommunications,Sell,42.25352113,4.225352113,71,53.52112676,42.25352113,13.5018444
26.12,25.875,0.3000000000000007,3.153757121512266,6.757113266734841,Telecommunications,Sell,32.53012048,25.30120482,83,42.1686747,32.53012048,45.93014917
25.93,26.045,0.1950000000000002,2.754334314367193,15.298922063883174,Telecommunications,Sell,35.41666667,13.54166667,96,51.04166667,35.41666667,25.29761905
26.06,25.94,0.4149999999999991,4.346019218508225,5.660894409020772,Telecommunications,Sell,16.66666667,8.771929825,114,74.56140351,28.43045113,8.771929825
26.12,25.985,0.4400000000000013,3.941597338734585,12.700126965022625,Telecommunications,Keep,33.67346939,8.163265306,98,58.16326531,33.67346939,12.79761905
25.81,24.315,1.2300000000000004,3.672267459856857,7.24461995101233,Telecommunications,Sell,29.7752809,10.11235955,178,60.11235955,29.7752809,12.79761905
24.07,24.71,0.4299999999999997,1.226359448335156,9.802493091899102,Telecommunications,Sell,29.218107,9.87654321,243,60.90534979,29.218107,11.76881247
24.56,25.07,0.5,2.6025346789196,17.600006411064726,Telecommunications,Keep,26.17449664,2.684563758,149,71.1409396,34.51781719,2.684563758
24.94,25.065,0.5,1.4086400529271337,7.7593288050400195,Telecommunications,Sell,26.08695652,20.65217391,92,53.26086957,26.08695652,30.18892339
25.21,24.875,0.375,2.9331474348695203,18.25041594709771,Telecommunications,Sell,26.41509434,13.20754717,53,60.37735849,26.41509434,15.62780773
24.92,24.93,0.4899999999999984,3.378445056967452,11.691488659224174,Telecommunications,Sell,22.58064516,9.677419355,62,67.74193548,27.52496159,9.677419355
25.0,24.595,0.4499999999999993,4.699851246825388,7.455936740931611,Telecommunications,Sell,39.47368421,2.631578947,38,57.89473684,39.47368421,7.534461157
24.79,24.525,0.3399999999999998,4.584421828703164,12.103311851695604,Telecommunications,Sell,18.0952381,5.714285714,105,76.19047619,31.48809524,5.714285714
24.5,24.605,0.4399999999999977,2.493957335164501,19.317231110371733,Telecommunications,Sell,24.41860465,6.976744186,86,68.60465116,30.22563676,6.976744186
24.47,24.615,0.3599999999999994,2.706583582757199,19.135733299758364,Telecommunications,Keep,31.41025641,10.25641026,156,58.33333333,31.41025641,14.72069598
24.73,24.97,0.9199999999999982,2.480167841103557,5.2473270052064525,Telecommunications,Sell,25.58139535,11.62790698,43,62.79069767,25.58139535,11.63482836
24.59,25.05,0.4400000000000013,4.709923382321762,8.223611493135401,Telecommunications,Sell,30.10752688,15.05376344,93,54.83870968,30.10752688,23.01267281
25.1,25.125,0.6310000000000002,2.034742799765253,12.028648519448495,Telecommunications,Keep,28.40909091,6.818181818,88,64.77272727,30.38419913,6.818181818
24.89,25.89,1.3400000000000034,4.740827194362511,10.590130174011884,Telecommunications,Sell,25.51020408,14.28571429,98,60.20408163,25.51020408,16.87925171
25.35,26.105,1.0100000000000016,2.288126398105569,5.549886206944684,Telecommunications,Sell,42.15686275,5.882352941,102,51.96078431,42.15686275,16.71918768
